Timestamp,File Path,Program Name,SHA-1 Hash,Timeline Entry Number,Entry Type,Timestamp Description,Raw Entry
,,Microsoft.VCLibs.140.00,,232,ShimcacheProgramEntry,,"{""cache_entry_position"":231,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000000\t000e000082ef0000\t000a0000273a0000\t8664\tMicrosoft.VCLibs.140.00\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000000"",""architecture"":""Amd64"",""program_name"":""Microsoft.VCLibs.140.00"",""program_version"":""14.0.33519.0"",""sdk_version"":""10.0.10042.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":172,""signature"":""10ts""}"
,,Microsoft.VCLibs.140.00,,233,ShimcacheProgramEntry,,"{""cache_entry_position"":232,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000e000082ef0000\t000a0000273a0000\t8664\tMicrosoft.VCLibs.140.00\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.VCLibs.140.00"",""program_version"":""14.0.33519.0"",""sdk_version"":""10.0.10042.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":172,""signature"":""10ts""}"
,,Microsoft.WindowsAppRuntime.1.8,,234,ShimcacheProgramEntry,,"{""cache_entry_position"":233,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000000\t1f40032608cc0000\t000c000000000000\t8664\tMicrosoft.WindowsAppRuntime.1.8\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000000"",""architecture"":""Amd64"",""program_name"":""Microsoft.WindowsAppRuntime.1.8"",""program_version"":""8000.806.2252.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":188,""signature"":""10ts""}"
,,Microsoft.WindowsAppRuntime.1.8,,235,ShimcacheProgramEntry,,"{""cache_entry_position"":234,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t1f40032608cc0000\t000c000000000000\t8664\tMicrosoft.WindowsAppRuntime.1.8\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.WindowsAppRuntime.1.8"",""program_version"":""8000.806.2252.0"",""sdk_version"":""12.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":188,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2026.317.100_x64__8wekyb3d8bbwe\olkFullTrustExecutor.exe,,,236,ShimcacheFileEntry,,"{""cache_entry_position"":235,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\Microsoft.OutlookForWindows_1.2026.317.100_x64__8wekyb3d8bbwe\\olkFullTrustExecutor.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:56:02.309Z"",""path_size"":230,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2026.317.100_x64__8wekyb3d8bbwe\Application,,,237,ShimcacheFileEntry,,"{""cache_entry_position"":236,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\Microsoft.OutlookForWindows_1.2026.317.100_x64__8wekyb3d8bbwe\\Application""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:56:03.598Z"",""path_size"":204,""signature"":""10ts""}"
,,Microsoft.OutlookForWindows,,238,ShimcacheProgramEntry,,"{""cache_entry_position"":237,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000107ea013d0064\t0000000000000000\t8664\tMicrosoft.OutlookForWindows\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.OutlookForWindows"",""program_version"":""1.2026.317.100"",""sdk_version"":""0.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":180,""signature"":""10ts""}"
,,Microsoft.OutlookForWindows,,239,ShimcacheProgramEntry,,"{""cache_entry_position"":238,""controlset"":1,""data_size"":60,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t000107ea013d0064\t000a000066720000\t8664\tMicrosoft.OutlookForWindows\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.OutlookForWindows"",""program_version"":""1.2026.317.100"",""sdk_version"":""10.0.26226.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":180,""signature"":""10ts""}"
,C:\WINDOWS\system32\AppHostRegistrationVerifier.exe,,,240,ShimcacheFileEntry,,"{""cache_entry_position"":239,""controlset"":1,""data_size"":148,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,128,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\system32\\AppHostRegistrationVerifier.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:46:23.484Z"",""path_size"":102,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.2308.1034.0_x64__8wekyb3d8bbwe\Application,,,241,ShimcacheFileEntry,,"{""cache_entry_position"":240,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\Microsoft.MicrosoftOfficeHub_18.2308.1034.0_x64__8wekyb3d8bbwe\\Application""}},""executed"":null,""last_modified_ts"":""2026-04-04T02:24:16.908Z"",""path_size"":206,""signature"":""10ts""}"
,,Microsoft.MicrosoftOfficeHub,,242,ShimcacheProgramEntry,,"{""cache_entry_position"":241,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t00120904040a0000\t0000000000000000\t8664\tMicrosoft.MicrosoftOfficeHub\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.MicrosoftOfficeHub"",""program_version"":""18.2308.1034.0"",""sdk_version"":""0.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":182,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\Microsoft.YourPhone_0.24012.105.0_x64__8wekyb3d8bbwe\Application,,,243,ShimcacheFileEntry,,"{""cache_entry_position"":242,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\Microsoft.YourPhone_0.24012.105.0_x64__8wekyb3d8bbwe\\Application""}},""executed"":null,""last_modified_ts"":""2026-04-04T02:24:37.111Z"",""path_size"":186,""signature"":""10ts""}"
,,Microsoft.YourPhone,,244,ShimcacheProgramEntry,,"{""cache_entry_position"":243,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t00005dcc00690000\t0000000000000000\t8664\tMicrosoft.YourPhone\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.YourPhone"",""program_version"":""0.24012.105.0"",""sdk_version"":""0.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":164,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_0.23101.22.0_x64__cw5n1h2txyewy\Application,,,245,ShimcacheFileEntry,,"{""cache_entry_position"":244,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\MicrosoftWindows.CrossDevice_0.23101.22.0_x64__cw5n1h2txyewy\\Application""}},""executed"":null,""last_modified_ts"":""2026-04-04T02:24:52.369Z"",""path_size"":202,""signature"":""10ts""}"
,,MicrosoftWindows.CrossDevice,,246,ShimcacheProgramEntry,,"{""cache_entry_position"":245,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t00005a3d00160000\t0000000000000000\t8664\tMicrosoftWindows.CrossDevice\tcw5n1h2txyewy\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""MicrosoftWindows.CrossDevice"",""program_version"":""0.23101.22.0"",""sdk_version"":""0.0.0.0"",""publisher_id"":""cw5n1h2txyewy"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":182,""signature"":""10ts""}"
,C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,247,ShimcacheFileEntry,,"{""cache_entry_position"":246,""controlset"":1,""data_size"":148,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\\TiWorker.exe""}},""executed"":null,""last_modified_ts"":""2026-03-05T01:39:37Z"",""path_size"":248,""signature"":""10ts""}"
,C:\WINDOWS\system32\whoami.exe,,,248,ShimcacheFileEntry,,"{""cache_entry_position"":247,""controlset"":1,""data_size"":136,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\system32\\whoami.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:46:01.754Z"",""path_size"":60,""signature"":""10ts""}"
,C:\WINDOWS\system32\HOSTNAME.EXE,,,249,ShimcacheFileEntry,,"{""cache_entry_position"":248,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\system32\\HOSTNAME.EXE""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:45:51.629Z"",""path_size"":64,""signature"":""10ts""}"
,C:\$WinREAgent\Scratch\ADE58C3D-08FC-4BA9-8747-968FC421E636\dismhost.exe,,,250,ShimcacheFileEntry,,"{""cache_entry_position"":249,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\$WinREAgent\\Scratch\\ADE58C3D-08FC-4BA9-8747-968FC421E636\\dismhost.exe""}},""executed"":null,""last_modified_ts"":""2024-04-01T07:38:59.532Z"",""path_size"":144,""signature"":""10ts""}"
,C:\WINDOWS\SYSTEM32\wimserv.exe,,,251,ShimcacheFileEntry,,"{""cache_entry_position"":250,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\SYSTEM32\\wimserv.exe""}},""executed"":null,""last_modified_ts"":""2024-09-06T04:03:00.733Z"",""path_size"":62,""signature"":""10ts""}"
,C:\WINDOWS\system32\vssvc.exe,,,252,ShimcacheFileEntry,,"{""cache_entry_position"":251,""controlset"":1,""data_size"":136,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\system32\\vssvc.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:46:00.165Z"",""path_size"":58,""signature"":""10ts""}"
,C:\WINDOWS\system32\dmclient.exe,,,253,ShimcacheFileEntry,,"{""cache_entry_position"":252,""controlset"":1,""data_size"":148,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\WINDOWS\\system32\\dmclient.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:44:54.263Z"",""path_size"":64,""signature"":""10ts""}"
,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,,,254,ShimcacheFileEntry,,"{""cache_entry_position"":253,""controlset"":1,""data_size"":136,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\cvtres.exe""}},""executed"":null,""last_modified_ts"":""2024-04-01T07:22:38.903Z"",""path_size"":116,""signature"":""10ts""}"
,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,,,255,ShimcacheFileEntry,,"{""cache_entry_position"":254,""controlset"":1,""data_size"":136,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1,0,100,134,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\csc.exe""}},""executed"":null,""last_modified_ts"":""2024-09-06T03:57:24.015Z"",""path_size"":110,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\26.040.0301.0001\OneDrive.Sync.Service.exe,,,256,ShimcacheFileEntry,,"{""cache_entry_position"":255,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\26.040.0301.0001\\OneDrive.Sync.Service.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:37:14.234Z"",""path_size"":186,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\26.040.0301.0001\FileCoAuth.exe,,,257,ShimcacheFileEntry,,"{""cache_entry_position"":256,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\26.040.0301.0001\\FileCoAuth.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:37:12.364Z"",""path_size"":164,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\26.040.0301.0001\FileSyncConfig.exe,,,258,ShimcacheFileEntry,,"{""cache_entry_position"":257,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\26.040.0301.0001\\FileSyncConfig.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:37:12.562Z"",""path_size"":172,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,,,259,ShimcacheFileEntry,,"{""cache_entry_position"":258,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:37:08.898Z"",""path_size"":150,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\23.081.0416.0001\Microsoft.SharePoint.exe,,,260,ShimcacheFileEntry,,"{""cache_entry_position"":259,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\23.081.0416.0001\\Microsoft.SharePoint.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:36:30.254Z"",""path_size"":184,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,,261,ShimcacheFileEntry,,"{""cache_entry_position"":260,""controlset"":1,""data_size"":84,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:37:13.709Z"",""path_size"":126,""signature"":""10ts""}"
,C:\Users\CozyBear\AppData\Local\Microsoft\OneDrive\23.081.0416.0001\FileSyncConfig.exe,,,262,ShimcacheFileEntry,,"{""cache_entry_position"":261,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,3,0,0,0,64,0,0,0,4,0,0,0,1,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Users\\CozyBear\\AppData\\Local\\Microsoft\\OneDrive\\23.081.0416.0001\\FileSyncConfig.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:36:27.971Z"",""path_size"":172,""signature"":""10ts""}"
,C:\Windows\System32\OneDriveSetup.exe,,,263,ShimcacheFileEntry,,"{""cache_entry_position"":262,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Windows\\System32\\OneDriveSetup.exe""}},""executed"":null,""last_modified_ts"":""2024-04-01T08:09:56.185Z"",""path_size"":74,""signature"":""10ts""}"
,\\?\C:\Windows\System32\SecurityHealthHost.exe,,,264,ShimcacheFileEntry,,"{""cache_entry_position"":263,""controlset"":1,""data_size"":72,""data"":[0,2,0,0,4,0,0,0,1,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0,0,4,0,0,4,0,0,0,0,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""\\\\?\\C:\\Windows\\System32\\SecurityHealthHost.exe""}},""executed"":null,""last_modified_ts"":""2026-04-03T23:46:33.709Z"",""path_size"":92,""signature"":""10ts""}"
,C:\Program Files\WindowsApps\Microsoft.SecHealthUI_1000.26100.1.0_x64__8wekyb3d8bbwe\Application,,,265,ShimcacheFileEntry,,"{""cache_entry_position"":264,""controlset"":1,""data_size"":24,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0],""entry_type"":{""File"":{""path"":""C:\\Program Files\\WindowsApps\\Microsoft.SecHealthUI_1000.26100.1.0_x64__8wekyb3d8bbwe\\Application""}},""executed"":null,""last_modified_ts"":""2026-04-04T02:24:22.867Z"",""path_size"":192,""signature"":""10ts""}"
,,Microsoft.SecHealthUI,,266,ShimcacheProgramEntry,,"{""cache_entry_position"":265,""controlset"":1,""data_size"":36,""data"":[0,2,0,0,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,100,134,0,0,0,8,0,0,2,0,0,0,100,134,0,0],""entry_type"":{""Program"":{""raw_entry"":""00000009\t03e865f400010000\t0000000000000000\t8664\tMicrosoft.SecHealthUI\t8wekyb3d8bbwe\t"",""unknown_u32"":""00000009"",""architecture"":""Amd64"",""program_name"":""Microsoft.SecHealthUI"",""program_version"":""1000.26100.1.0"",""sdk_version"":""0.0.0.0"",""publisher_id"":""8wekyb3d8bbwe"",""neutral"":false}},""executed"":null,""last_modified_ts"":null,""path_size"":168,""signature"":""10ts""}"
